split,session_label,run_order_in_session,statistical_unit,coordinate_id,value_ns,is_infinite
calibration,CAL-18,113,selected_analysis_instance,X3,827356,false
calibration,CAL-18,113,selected_analysis_instance,X4,75883,false
calibration,CAL-18,114,selected_analysis_instance,E2E,1069550,false
calibration,CAL-18,114,selected_analysis_instance,X1,100124,false
calibration,CAL-18,114,selected_analysis_instance,X2,14724,false
calibration,CAL-18,114,selected_analysis_instance,X3,829107,false
calibration,CAL-18,114,selected_analysis_instance,X4,75595,false
calibration,CAL-18,115,selected_analysis_instance,E2E,1335015,false
calibration,CAL-18,115,selected_analysis_instance,X1,100127,false
calibration,CAL-18,115,selected_analysis_instance,X2,1054465,false
calibration,CAL-18,115,selected_analysis_instance,X3,58499,false
calibration,CAL-18,115,selected_analysis_instance,X4,71924,false
calibration,CAL-18,116,selected_analysis_instance,E2E,1071246,false
calibration,CAL-18,116,selected_analysis_instance,X1,100143,false
calibration,CAL-18,116,selected_analysis_instance,X2,14742,false
calibration,CAL-18,116,selected_analysis_instance,X3,831135,false
calibration,CAL-18,116,selected_analysis_instance,X4,75226,false
calibration,CAL-18,117,selected_analysis_instance,E2E,1070077,false
calibration,CAL-18,117,selected_analysis_instance,X1,100192,false
calibration,CAL-18,117,selected_analysis_instance,X2,15039,false
calibration,CAL-18,117,selected_analysis_instance,X3,829151,false
calibration,CAL-18,117,selected_analysis_instance,X4,75695,false
calibration,CAL-18,118,selected_analysis_instance,E2E,1070604,false
calibration,CAL-18,118,selected_analysis_instance,X1,100133,false
calibration,CAL-18,118,selected_analysis_instance,X2,16622,false
calibration,CAL-18,118,selected_analysis_instance,X3,826774,false
calibration,CAL-18,118,selected_analysis_instance,X4,77075,false
calibration,CAL-18,119,selected_analysis_instance,E2E,1069815,false
calibration,CAL-18,119,selected_analysis_instance,X1,100185,false
calibration,CAL-18,119,selected_analysis_instance,X2,14919,false
calibration,CAL-18,119,selected_analysis_instance,X3,828913,false
calibration,CAL-18,119,selected_analysis_instance,X4,75798,false
calibration,CAL-18,120,selected_analysis_instance,E2E,1068736,false
calibration,CAL-18,120,selected_analysis_instance,X1,100127,false
calibration,CAL-18,120,selected_analysis_instance,X2,14753,false
calibration,CAL-18,120,selected_analysis_instance,X3,828608,false
calibration,CAL-18,120,selected_analysis_instance,X4,75248,false
calibration,CAL-18,121,selected_analysis_instance,E2E,1069406,false
calibration,CAL-18,121,selected_analysis_instance,X1,100148,false
calibration,CAL-18,121,selected_analysis_instance,X2,15295,false
calibration,CAL-18,121,selected_analysis_instance,X3,828280,false
calibration,CAL-18,121,selected_analysis_instance,X4,75683,false
calibration,CAL-18,122,selected_analysis_instance,E2E,1084914,false
calibration,CAL-18,122,selected_analysis_instance,X1,100128,false
calibration,CAL-18,122,selected_analysis_instance,X2,15481,false
calibration,CAL-18,122,selected_analysis_instance,X3,835820,false
calibration,CAL-18,122,selected_analysis_instance,X4,83485,false
calibration,CAL-18,123,selected_analysis_instance,E2E,1069439,false
calibration,CAL-18,123,selected_analysis_instance,X1,100143,false
calibration,CAL-18,123,selected_analysis_instance,X2,15998,false
calibration,CAL-18,123,selected_analysis_instance,X3,828647,false
calibration,CAL-18,123,selected_analysis_instance,X4,74651,false
calibration,CAL-18,124,selected_analysis_instance,E2E,1068887,false
calibration,CAL-18,124,selected_analysis_instance,X1,100149,false
calibration,CAL-18,124,selected_analysis_instance,X2,14236,false
calibration,CAL-18,124,selected_analysis_instance,X3,829942,false
calibration,CAL-18,124,selected_analysis_instance,X4,74560,false
calibration,CAL-18,125,selected_analysis_instance,E2E,1068986,false
calibration,CAL-18,125,selected_analysis_instance,X1,100158,false
calibration,CAL-18,125,selected_analysis_instance,X2,16492,false
calibration,CAL-18,125,selected_analysis_instance,X3,827562,false
calibration,CAL-18,125,selected_analysis_instance,X4,74774,false
calibration,CAL-18,126,selected_analysis_instance,E2E,1068913,false
calibration,CAL-18,126,selected_analysis_instance,X1,100140,false
calibration,CAL-18,126,selected_analysis_instance,X2,14384,false
calibration,CAL-18,126,selected_analysis_instance,X3,828924,false
calibration,CAL-18,126,selected_analysis_instance,X4,75465,false
calibration,CAL-18,127,selected_analysis_instance,E2E,1068362,false
calibration,CAL-18,127,selected_analysis_instance,X1,100154,false
calibration,CAL-18,127,selected_analysis_instance,X2,14751,false
calibration,CAL-18,127,selected_analysis_instance,X3,828959,false
calibration,CAL-18,127,selected_analysis_instance,X4,74498,false
calibration,CAL-18,128,selected_analysis_instance,E2E,1068523,false
calibration,CAL-18,128,selected_analysis_instance,X1,100174,false
calibration,CAL-18,128,selected_analysis_instance,X2,14623,false
calibration,CAL-18,128,selected_analysis_instance,X3,829168,false
calibration,CAL-18,128,selected_analysis_instance,X4,74558,false
calibration,CAL-18,129,selected_analysis_instance,E2E,1068928,false
calibration,CAL-18,129,selected_analysis_instance,X1,100173,false
calibration,CAL-18,129,selected_analysis_instance,X2,15175,false
calibration,CAL-18,129,selected_analysis_instance,X3,828122,false
calibration,CAL-18,129,selected_analysis_instance,X4,75458,false
calibration,CAL-18,130,selected_analysis_instance,E2E,1067898,false
calibration,CAL-18,130,selected_analysis_instance,X1,100164,false
calibration,CAL-18,130,selected_analysis_instance,X2,14764,false
calibration,CAL-18,130,selected_analysis_instance,X3,828399,false
calibration,CAL-18,130,selected_analysis_instance,X4,74571,false
calibration,CAL-18,131,selected_analysis_instance,E2E,1070366,false
calibration,CAL-18,131,selected_analysis_instance,X1,100129,false
calibration,CAL-18,131,selected_analysis_instance,X2,15920,false
calibration,CAL-18,131,selected_analysis_instance,X3,827523,false
calibration,CAL-18,131,selected_analysis_instance,X4,76794,false
calibration,CAL-18,132,selected_analysis_instance,E2E,1067174,false
calibration,CAL-18,132,selected_analysis_instance,X1,100177,false
calibration,CAL-18,132,selected_analysis_instance,X2,14470,false
calibration,CAL-18,132,selected_analysis_instance,X3,828931,false
calibration,CAL-18,132,selected_analysis_instance,X4,73596,false
calibration,CAL-18,133,selected_analysis_instance,E2E,1069648,false
calibration,CAL-18,133,selected_analysis_instance,X1,100184,false
calibration,CAL-18,133,selected_analysis_instance,X2,15193,false
calibration,CAL-18,133,selected_analysis_instance,X3,828585,false
calibration,CAL-18,133,selected_analysis_instance,X4,75686,false
calibration,CAL-18,134,selected_analysis_instance,E2E,1085831,false
calibration,CAL-18,134,selected_analysis_instance,X1,100149,false
calibration,CAL-18,134,selected_analysis_instance,X2,19386,false
calibration,CAL-18,134,selected_analysis_instance,X3,830030,false
calibration,CAL-18,134,selected_analysis_instance,X4,86266,false
calibration,CAL-18,135,selected_analysis_instance,E2E,1070382,false
calibration,CAL-18,135,selected_analysis_instance,X1,100127,false
calibration,CAL-18,135,selected_analysis_instance,X2,15302,false
calibration,CAL-18,135,selected_analysis_instance,X3,829184,false
calibration,CAL-18,135,selected_analysis_instance,X4,75769,false
calibration,CAL-18,136,selected_analysis_instance,E2E,1068038,false
calibration,CAL-18,136,selected_analysis_instance,X1,100134,false
calibration,CAL-18,136,selected_analysis_instance,X2,14631,false
calibration,CAL-18,136,selected_analysis_instance,X3,829296,false
calibration,CAL-18,136,selected_analysis_instance,X4,73977,false
calibration,CAL-18,137,selected_analysis_instance,E2E,1071752,false
calibration,CAL-18,137,selected_analysis_instance,X1,100180,false
calibration,CAL-18,137,selected_analysis_instance,X2,15068,false
calibration,CAL-18,137,selected_analysis_instance,X3,828184,false
calibration,CAL-18,137,selected_analysis_instance,X4,78320,false
calibration,CAL-18,138,selected_analysis_instance,E2E,1069361,false
calibration,CAL-18,138,selected_analysis_instance,X1,100160,false
calibration,CAL-18,138,selected_analysis_instance,X2,14863,false
calibration,CAL-18,138,selected_analysis_instance,X3,828309,false
calibration,CAL-18,138,selected_analysis_instance,X4,76029,false
calibration,CAL-18,139,selected_analysis_instance,E2E,1070247,false
calibration,CAL-18,139,selected_analysis_instance,X1,100135,false
calibration,CAL-18,139,selected_analysis_instance,X2,15193,false
calibration,CAL-18,139,selected_analysis_instance,X3,829294,false
calibration,CAL-18,139,selected_analysis_instance,X4,75625,false
calibration,CAL-18,140,selected_analysis_instance,E2E,1072416,false
calibration,CAL-18,140,selected_analysis_instance,X1,100174,false
calibration,CAL-18,140,selected_analysis_instance,X2,15099,false
calibration,CAL-18,140,selected_analysis_instance,X3,829528,false
calibration,CAL-18,140,selected_analysis_instance,X4,77615,false
calibration,CAL-18,141,selected_analysis_instance,E2E,1070718,false
calibration,CAL-18,141,selected_analysis_instance,X1,100140,false
calibration,CAL-18,141,selected_analysis_instance,X2,16133,false
calibration,CAL-18,141,selected_analysis_instance,X3,827989,false
calibration,CAL-18,141,selected_analysis_instance,X4,76456,false
calibration,CAL-18,142,selected_analysis_instance,E2E,1068651,false
calibration,CAL-18,142,selected_analysis_instance,X1,100177,false
calibration,CAL-18,142,selected_analysis_instance,X2,15467,false
calibration,CAL-18,142,selected_analysis_instance,X3,828434,false
calibration,CAL-18,142,selected_analysis_instance,X4,74573,false
calibration,CAL-18,143,selected_analysis_instance,E2E,1051384,false
calibration,CAL-18,143,selected_analysis_instance,X1,100024,false
calibration,CAL-18,143,selected_analysis_instance,X2,2716,false
calibration,CAL-18,143,selected_analysis_instance,X3,841500,false
calibration,CAL-18,143,selected_analysis_instance,X4,57144,false
calibration,CAL-18,144,selected_analysis_instance,E2E,1070278,false
calibration,CAL-18,144,selected_analysis_instance,X1,100122,false
calibration,CAL-18,144,selected_analysis_instance,X2,14550,false
calibration,CAL-18,144,selected_analysis_instance,X3,829966,false
calibration,CAL-18,144,selected_analysis_instance,X4,75640,false
calibration,CAL-18,145,selected_analysis_instance,E2E,1069744,false
calibration,CAL-18,145,selected_analysis_instance,X1,100158,false
calibration,CAL-18,145,selected_analysis_instance,X2,16459,false
calibration,CAL-18,145,selected_analysis_instance,X3,827094,false
calibration,CAL-18,145,selected_analysis_instance,X4,76033,false
calibration,CAL-18,146,selected_analysis_instance,E2E,1069374,false
calibration,CAL-18,146,selected_analysis_instance,X1,100147,false
calibration,CAL-18,146,selected_analysis_instance,X2,15109,false
calibration,CAL-18,146,selected_analysis_instance,X3,829181,false
calibration,CAL-18,146,selected_analysis_instance,X4,74937,false
calibration,CAL-18,147,selected_analysis_instance,E2E,1073440,false
calibration,CAL-18,147,selected_analysis_instance,X1,100136,false
calibration,CAL-18,147,selected_analysis_instance,X2,14505,false
calibration,CAL-18,147,selected_analysis_instance,X3,833382,false
calibration,CAL-18,147,selected_analysis_instance,X4,75417,false
calibration,CAL-18,148,selected_analysis_instance,E2E,1067996,false
calibration,CAL-18,148,selected_analysis_instance,X1,100179,false
calibration,CAL-18,148,selected_analysis_instance,X2,15034,false
calibration,CAL-18,148,selected_analysis_instance,X3,828635,false
calibration,CAL-18,148,selected_analysis_instance,X4,74148,false
calibration,CAL-18,149,selected_analysis_instance,E2E,1072002,false
calibration,CAL-18,149,selected_analysis_instance,X1,100137,false
calibration,CAL-18,149,selected_analysis_instance,X2,15089,false
calibration,CAL-18,149,selected_analysis_instance,X3,831226,false
calibration,CAL-18,149,selected_analysis_instance,X4,75550,false
calibration,CAL-18,150,selected_analysis_instance,E2E,1070361,false
calibration,CAL-18,150,selected_analysis_instance,X1,100127,false
calibration,CAL-18,150,selected_analysis_instance,X2,16701,false
calibration,CAL-18,150,selected_analysis_instance,X3,827577,false
calibration,CAL-18,150,selected_analysis_instance,X4,75956,false
calibration,CAL-19,1,selected_analysis_instance,E2E,1066984,false
calibration,CAL-19,1,selected_analysis_instance,X1,100153,false
calibration,CAL-19,1,selected_analysis_instance,X2,17405,false
calibration,CAL-19,1,selected_analysis_instance,X3,825970,false
calibration,CAL-19,1,selected_analysis_instance,X4,73456,false
calibration,CAL-19,2,selected_analysis_instance,E2E,1068609,false
calibration,CAL-19,2,selected_analysis_instance,X1,100164,false
calibration,CAL-19,2,selected_analysis_instance,X2,14840,false
calibration,CAL-19,2,selected_analysis_instance,X3,828621,false
calibration,CAL-19,2,selected_analysis_instance,X4,74984,false
calibration,CAL-19,3,selected_analysis_instance,E2E,1075026,false
calibration,CAL-19,3,selected_analysis_instance,X1,100125,false
calibration,CAL-19,3,selected_analysis_instance,X2,15649,false
calibration,CAL-19,3,selected_analysis_instance,X3,832285,false
calibration,CAL-19,3,selected_analysis_instance,X4,76967,false
calibration,CAL-19,4,selected_analysis_instance,E2E,1069262,false
calibration,CAL-19,4,selected_analysis_instance,X1,100122,false
calibration,CAL-19,4,selected_analysis_instance,X2,16706,false
calibration,CAL-19,4,selected_analysis_instance,X3,827211,false
calibration,CAL-19,4,selected_analysis_instance,X4,75223,false
calibration,CAL-19,5,selected_analysis_instance,E2E,1070778,false
calibration,CAL-19,5,selected_analysis_instance,X1,100182,false
calibration,CAL-19,5,selected_analysis_instance,X2,14930,false
calibration,CAL-19,5,selected_analysis_instance,X3,829408,false
calibration,CAL-19,5,selected_analysis_instance,X4,76258,false
calibration,CAL-19,6,selected_analysis_instance,E2E,1073756,false
calibration,CAL-19,6,selected_analysis_instance,X1,100145,false
calibration,CAL-19,6,selected_analysis_instance,X2,15534,false
calibration,CAL-19,6,selected_analysis_instance,X3,831762,false
calibration,CAL-19,6,selected_analysis_instance,X4,76315,false
calibration,CAL-19,7,selected_analysis_instance,E2E,1069195,false
calibration,CAL-19,7,selected_analysis_instance,X1,100180,false
calibration,CAL-19,7,selected_analysis_instance,X2,15018,false
calibration,CAL-19,7,selected_analysis_instance,X3,828229,false
calibration,CAL-19,7,selected_analysis_instance,X4,75768,false
calibration,CAL-19,8,selected_analysis_instance,E2E,1071421,false
calibration,CAL-19,8,selected_analysis_instance,X1,100137,false
calibration,CAL-19,8,selected_analysis_instance,X2,15261,false
calibration,CAL-19,8,selected_analysis_instance,X3,831968,false
calibration,CAL-19,8,selected_analysis_instance,X4,74055,false
calibration,CAL-19,9,selected_analysis_instance,E2E,1071213,false
calibration,CAL-19,9,selected_analysis_instance,X1,100177,false
calibration,CAL-19,9,selected_analysis_instance,X2,14375,false
calibration,CAL-19,9,selected_analysis_instance,X3,831773,false
calibration,CAL-19,9,selected_analysis_instance,X4,74888,false
calibration,CAL-19,10,selected_analysis_instance,E2E,1069827,false
calibration,CAL-19,10,selected_analysis_instance,X1,100140,false
calibration,CAL-19,10,selected_analysis_instance,X2,14784,false
calibration,CAL-19,10,selected_analysis_instance,X3,829314,false
calibration,CAL-19,10,selected_analysis_instance,X4,75589,false
calibration,CAL-19,11,selected_analysis_instance,E2E,1075475,false
calibration,CAL-19,11,selected_analysis_instance,X1,100156,false
calibration,CAL-19,11,selected_analysis_instance,X2,15317,false
calibration,CAL-19,11,selected_analysis_instance,X3,830622,false
calibration,CAL-19,11,selected_analysis_instance,X4,79380,false
calibration,CAL-19,12,selected_analysis_instance,E2E,1070799,false
calibration,CAL-19,12,selected_analysis_instance,X1,100151,false
calibration,CAL-19,12,selected_analysis_instance,X2,14836,false
calibration,CAL-19,12,selected_analysis_instance,X3,829780,false
calibration,CAL-19,12,selected_analysis_instance,X4,76032,false
calibration,CAL-19,13,selected_analysis_instance,E2E,1069986,false
calibration,CAL-19,13,selected_analysis_instance,X1,100158,false
calibration,CAL-19,13,selected_analysis_instance,X2,15251,false
calibration,CAL-19,13,selected_analysis_instance,X3,828051,false
calibration,CAL-19,13,selected_analysis_instance,X4,76526,false
calibration,CAL-19,14,selected_analysis_instance,E2E,1068229,false
calibration,CAL-19,14,selected_analysis_instance,X1,100151,false
calibration,CAL-19,14,selected_analysis_instance,X2,14972,false
calibration,CAL-19,14,selected_analysis_instance,X3,829052,false
calibration,CAL-19,14,selected_analysis_instance,X4,74054,false
calibration,CAL-19,15,selected_analysis_instance,E2E,1068827,false
calibration,CAL-19,15,selected_analysis_instance,X1,100205,false
calibration,CAL-19,15,selected_analysis_instance,X2,15445,false
calibration,CAL-19,15,selected_analysis_instance,X3,829718,false
calibration,CAL-19,15,selected_analysis_instance,X4,73459,false
calibration,CAL-19,16,selected_analysis_instance,E2E,1074263,false
calibration,CAL-19,16,selected_analysis_instance,X1,100135,false
calibration,CAL-19,16,selected_analysis_instance,X2,14599,false
calibration,CAL-19,16,selected_analysis_instance,X3,832385,false
calibration,CAL-19,16,selected_analysis_instance,X4,77144,false
calibration,CAL-19,17,selected_analysis_instance,E2E,1069150,false
calibration,CAL-19,17,selected_analysis_instance,X1,100146,false
calibration,CAL-19,17,selected_analysis_instance,X2,14075,false
calibration,CAL-19,17,selected_analysis_instance,X3,829995,false
calibration,CAL-19,17,selected_analysis_instance,X4,74934,false
calibration,CAL-19,18,selected_analysis_instance,E2E,1069080,false
calibration,CAL-19,18,selected_analysis_instance,X1,100182,false
calibration,CAL-19,18,selected_analysis_instance,X2,14985,false
calibration,CAL-19,18,selected_analysis_instance,X3,829051,false
calibration,CAL-19,18,selected_analysis_instance,X4,74862,false
calibration,CAL-19,19,selected_analysis_instance,E2E,1070359,false
calibration,CAL-19,19,selected_analysis_instance,X1,100135,false
calibration,CAL-19,19,selected_analysis_instance,X2,15956,false
calibration,CAL-19,19,selected_analysis_instance,X3,827966,false
calibration,CAL-19,19,selected_analysis_instance,X4,76302,false
calibration,CAL-19,20,selected_analysis_instance,E2E,1070844,false
calibration,CAL-19,20,selected_analysis_instance,X1,100130,false
calibration,CAL-19,20,selected_analysis_instance,X2,14894,false
calibration,CAL-19,20,selected_analysis_instance,X3,829041,false
calibration,CAL-19,20,selected_analysis_instance,X4,76779,false
calibration,CAL-19,21,selected_analysis_instance,E2E,1073955,false
calibration,CAL-19,21,selected_analysis_instance,X1,100158,false
calibration,CAL-19,21,selected_analysis_instance,X2,14264,false
calibration,CAL-19,21,selected_analysis_instance,X3,832720,false
calibration,CAL-19,21,selected_analysis_instance,X4,76813,false
calibration,CAL-19,22,selected_analysis_instance,E2E,1069812,false
calibration,CAL-19,22,selected_analysis_instance,X1,100164,false
calibration,CAL-19,22,selected_analysis_instance,X2,15948,false
calibration,CAL-19,22,selected_analysis_instance,X3,828159,false
calibration,CAL-19,22,selected_analysis_instance,X4,75541,false
calibration,CAL-19,23,selected_analysis_instance,E2E,1071188,false
calibration,CAL-19,23,selected_analysis_instance,X1,100183,false
calibration,CAL-19,23,selected_analysis_instance,X2,15071,false
calibration,CAL-19,23,selected_analysis_instance,X3,831757,false
calibration,CAL-19,23,selected_analysis_instance,X4,74177,false
calibration,CAL-19,24,selected_analysis_instance,E2E,1069322,false
calibration,CAL-19,24,selected_analysis_instance,X1,100161,false
calibration,CAL-19,24,selected_analysis_instance,X2,14881,false
calibration,CAL-19,24,selected_analysis_instance,X3,829194,false
calibration,CAL-19,24,selected_analysis_instance,X4,75086,false
calibration,CAL-19,25,selected_analysis_instance,E2E,1068471,false
calibration,CAL-19,25,selected_analysis_instance,X1,100164,false
calibration,CAL-19,25,selected_analysis_instance,X2,14362,false
calibration,CAL-19,25,selected_analysis_instance,X3,828924,false
calibration,CAL-19,25,selected_analysis_instance,X4,75021,false
calibration,CAL-19,26,selected_analysis_instance,E2E,1070664,false
calibration,CAL-19,26,selected_analysis_instance,X1,100167,false
calibration,CAL-19,26,selected_analysis_instance,X2,14688,false
calibration,CAL-19,26,selected_analysis_instance,X3,829402,false
calibration,CAL-19,26,selected_analysis_instance,X4,76407,false
calibration,CAL-19,27,selected_analysis_instance,E2E,1069929,false
calibration,CAL-19,27,selected_analysis_instance,X1,100132,false
calibration,CAL-19,27,selected_analysis_instance,X2,15190,false
calibration,CAL-19,27,selected_analysis_instance,X3,829206,false
calibration,CAL-19,27,selected_analysis_instance,X4,75401,false
calibration,CAL-19,28,selected_analysis_instance,E2E,1067882,false
calibration,CAL-19,28,selected_analysis_instance,X1,100182,false
calibration,CAL-19,28,selected_analysis_instance,X2,14570,false
calibration,CAL-19,28,selected_analysis_instance,X3,828695,false
calibration,CAL-19,28,selected_analysis_instance,X4,74435,false
calibration,CAL-19,29,selected_analysis_instance,E2E,1070477,false
calibration,CAL-19,29,selected_analysis_instance,X1,100165,false
calibration,CAL-19,29,selected_analysis_instance,X2,16227,false
calibration,CAL-19,29,selected_analysis_instance,X3,827973,false
calibration,CAL-19,29,selected_analysis_instance,X4,76112,false
calibration,CAL-19,30,selected_analysis_instance,E2E,1081682,false
calibration,CAL-19,30,selected_analysis_instance,X1,100151,false
calibration,CAL-19,30,selected_analysis_instance,X2,15774,false
calibration,CAL-19,30,selected_analysis_instance,X3,828723,false
calibration,CAL-19,30,selected_analysis_instance,X4,87034,false
calibration,CAL-19,31,selected_analysis_instance,E2E,1069473,false
calibration,CAL-19,31,selected_analysis_instance,X1,100138,false
calibration,CAL-19,31,selected_analysis_instance,X2,14907,false
calibration,CAL-19,31,selected_analysis_instance,X3,828730,false
calibration,CAL-19,31,selected_analysis_instance,X4,75698,false
calibration,CAL-19,32,selected_analysis_instance,E2E,1068114,false
calibration,CAL-19,32,selected_analysis_instance,X1,100143,false
calibration,CAL-19,32,selected_analysis_instance,X2,15422,false
calibration,CAL-19,32,selected_analysis_instance,X3,828054,false
calibration,CAL-19,32,selected_analysis_instance,X4,74495,false
calibration,CAL-19,33,selected_analysis_instance,E2E,1069692,false
calibration,CAL-19,33,selected_analysis_instance,X1,100125,false
calibration,CAL-19,33,selected_analysis_instance,X2,16786,false
calibration,CAL-19,33,selected_analysis_instance,X3,827187,false
calibration,CAL-19,33,selected_analysis_instance,X4,75594,false
calibration,CAL-19,34,selected_analysis_instance,E2E,1069293,false
calibration,CAL-19,34,selected_analysis_instance,X1,100197,false
calibration,CAL-19,34,selected_analysis_instance,X2,16832,false
calibration,CAL-19,34,selected_analysis_instance,X3,827894,false
calibration,CAL-19,34,selected_analysis_instance,X4,74370,false
calibration,CAL-19,35,selected_analysis_instance,E2E,1069735,false
calibration,CAL-19,35,selected_analysis_instance,X1,100179,false
calibration,CAL-19,35,selected_analysis_instance,X2,17094,false
calibration,CAL-19,35,selected_analysis_instance,X3,826434,false
calibration,CAL-19,35,selected_analysis_instance,X4,76028,false
calibration,CAL-19,36,selected_analysis_instance,E2E,1070039,false
calibration,CAL-19,36,selected_analysis_instance,X1,100170,false
calibration,CAL-19,36,selected_analysis_instance,X2,14719,false
calibration,CAL-19,36,selected_analysis_instance,X3,829783,false
calibration,CAL-19,36,selected_analysis_instance,X4,75367,false
calibration,CAL-19,37,selected_analysis_instance,E2E,1069022,false
calibration,CAL-19,37,selected_analysis_instance,X1,100147,false
calibration,CAL-19,37,selected_analysis_instance,X2,14952,false
calibration,CAL-19,37,selected_analysis_instance,X3,829149,false
calibration,CAL-19,37,selected_analysis_instance,X4,74774,false
calibration,CAL-19,38,selected_analysis_instance,E2E,1049698,false
calibration,CAL-19,38,selected_analysis_instance,X1,100026,false
calibration,CAL-19,38,selected_analysis_instance,X2,3001,false
calibration,CAL-19,38,selected_analysis_instance,X3,841444,false
calibration,CAL-19,38,selected_analysis_instance,X4,55227,false
calibration,CAL-19,39,selected_analysis_instance,E2E,1068709,false
calibration,CAL-19,39,selected_analysis_instance,X1,100121,false
calibration,CAL-19,39,selected_analysis_instance,X2,15464,false
calibration,CAL-19,39,selected_analysis_instance,X3,828039,false
calibration,CAL-19,39,selected_analysis_instance,X4,75085,false
calibration,CAL-19,40,selected_analysis_instance,E2E,1069611,false
calibration,CAL-19,40,selected_analysis_instance,X1,100114,false
calibration,CAL-19,40,selected_analysis_instance,X2,14048,false
calibration,CAL-19,40,selected_analysis_instance,X3,829233,false
calibration,CAL-19,40,selected_analysis_instance,X4,76216,false
calibration,CAL-19,41,selected_analysis_instance,E2E,1071470,false
calibration,CAL-19,41,selected_analysis_instance,X1,100142,false
calibration,CAL-19,41,selected_analysis_instance,X2,14470,false
calibration,CAL-19,41,selected_analysis_instance,X3,830384,false
calibration,CAL-19,41,selected_analysis_instance,X4,76474,false
calibration,CAL-19,42,selected_analysis_instance,E2E,1071127,false
calibration,CAL-19,42,selected_analysis_instance,X1,100125,false
calibration,CAL-19,42,selected_analysis_instance,X2,14956,false
calibration,CAL-19,42,selected_analysis_instance,X3,831502,false
calibration,CAL-19,42,selected_analysis_instance,X4,74544,false
calibration,CAL-19,43,selected_analysis_instance,E2E,1071841,false
calibration,CAL-19,43,selected_analysis_instance,X1,100177,false
calibration,CAL-19,43,selected_analysis_instance,X2,14714,false
calibration,CAL-19,43,selected_analysis_instance,X3,832161,false
calibration,CAL-19,43,selected_analysis_instance,X4,74789,false
calibration,CAL-19,44,selected_analysis_instance,E2E,1069767,false
calibration,CAL-19,44,selected_analysis_instance,X1,100143,false
calibration,CAL-19,44,selected_analysis_instance,X2,14539,false
calibration,CAL-19,44,selected_analysis_instance,X3,828835,false
calibration,CAL-19,44,selected_analysis_instance,X4,76250,false
calibration,CAL-19,45,selected_analysis_instance,E2E,1069783,false
calibration,CAL-19,45,selected_analysis_instance,X1,100123,false
calibration,CAL-19,45,selected_analysis_instance,X2,15197,false
calibration,CAL-19,45,selected_analysis_instance,X3,829009,false
calibration,CAL-19,45,selected_analysis_instance,X4,75454,false
calibration,CAL-19,46,selected_analysis_instance,E2E,1069817,false
calibration,CAL-19,46,selected_analysis_instance,X1,100177,false
calibration,CAL-19,46,selected_analysis_instance,X2,14917,false
calibration,CAL-19,46,selected_analysis_instance,X3,828221,false
calibration,CAL-19,46,selected_analysis_instance,X4,76502,false
calibration,CAL-19,47,selected_analysis_instance,E2E,1070417,false
calibration,CAL-19,47,selected_analysis_instance,X1,100164,false
calibration,CAL-19,47,selected_analysis_instance,X2,15304,false
calibration,CAL-19,47,selected_analysis_instance,X3,828864,false
calibration,CAL-19,47,selected_analysis_instance,X4,76085,false
calibration,CAL-19,48,selected_analysis_instance,E2E,1069108,false
calibration,CAL-19,48,selected_analysis_instance,X1,100143,false
calibration,CAL-19,48,selected_analysis_instance,X2,14808,false
calibration,CAL-19,48,selected_analysis_instance,X3,829358,false
calibration,CAL-19,48,selected_analysis_instance,X4,74799,false
calibration,CAL-19,49,selected_analysis_instance,E2E,1068678,false
calibration,CAL-19,49,selected_analysis_instance,X1,100132,false
calibration,CAL-19,49,selected_analysis_instance,X2,15011,false
calibration,CAL-19,49,selected_analysis_instance,X3,828908,false
calibration,CAL-19,49,selected_analysis_instance,X4,74627,false
calibration,CAL-19,50,selected_analysis_instance,E2E,1069431,false
calibration,CAL-19,50,selected_analysis_instance,X1,100135,false
calibration,CAL-19,50,selected_analysis_instance,X2,14873,false
calibration,CAL-19,50,selected_analysis_instance,X3,829496,false
calibration,CAL-19,50,selected_analysis_instance,X4,74927,false
calibration,CAL-19,51,selected_analysis_instance,E2E,1069424,false
calibration,CAL-19,51,selected_analysis_instance,X1,100179,false
calibration,CAL-19,51,selected_analysis_instance,X2,14650,false
calibration,CAL-19,51,selected_analysis_instance,X3,828894,false
calibration,CAL-19,51,selected_analysis_instance,X4,75701,false
calibration,CAL-19,52,selected_analysis_instance,E2E,1068994,false
calibration,CAL-19,52,selected_analysis_instance,X1,100143,false
calibration,CAL-19,52,selected_analysis_instance,X2,15128,false
calibration,CAL-19,52,selected_analysis_instance,X3,828963,false
calibration,CAL-19,52,selected_analysis_instance,X4,74760,false
calibration,CAL-19,53,selected_analysis_instance,E2E,1071012,false
calibration,CAL-19,53,selected_analysis_instance,X1,100166,false
calibration,CAL-19,53,selected_analysis_instance,X2,14638,false
calibration,CAL-19,53,selected_analysis_instance,X3,829648,false
calibration,CAL-19,53,selected_analysis_instance,X4,76560,false
calibration,CAL-19,54,selected_analysis_instance,E2E,1069932,false
calibration,CAL-19,54,selected_analysis_instance,X1,100144,false
calibration,CAL-19,54,selected_analysis_instance,X2,14456,false
calibration,CAL-19,54,selected_analysis_instance,X3,829845,false
calibration,CAL-19,54,selected_analysis_instance,X4,75487,false
calibration,CAL-19,55,selected_analysis_instance,E2E,1081049,false
calibration,CAL-19,55,selected_analysis_instance,X1,100130,false
