instance_id,source,stages,menu_size,gates,risk_budget,method,feasible,bound_ns,risk_sum,frontier_peak,runtime_ns,peak_rss_bytes,seed,selected_menu_ids,calendar_signature
syn_32_6_4_14,synthetic,32,6,4,0.08,proportional_risk,True,12171786,0.064,,1500800,,8073554440858224232,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0020"", ""m16@0.0020"", ""m17@0.0020"", ""m18@0.0020"", ""m19@0.0020"", ""m20@0.0020"", ""m21@0.0020"", ""m22@0.0020"", ""m23@0.0020"", ""m24@0.0020"", ""m25@0.0020"", ""m26@0.0020"", ""m27@0.0020"", ""m28@0.0020"", ""m29@0.0020"", ""m30@0.0020"", ""m31@0.0020""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_32_6_4_14,synthetic,32,6,4,0.08,greedy_gate_catching,True,10244909,0.08,,64207400,,8073554440858224232,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0020"", ""m16@0.0020"", ""m17@0.0020"", ""m18@0.0020"", ""m19@0.0025"", ""m20@0.0020"", ""m21@0.0020"", ""m22@0.0020"", ""m23@0.0030"", ""m24@0.0020"", ""m25@0.0040"", ""m26@0.0045"", ""m27@0.0045"", ""m28@0.0020"", ""m29@0.0045"", ""m30@0.0045"", ""m31@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_32_6_4_15,synthetic,32,6,4,0.08,pareto_dp,True,6712196,0.08,356.0,30321100,,18349430021351795419,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0045"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0025"", ""m7@0.0040"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0035"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0025"", ""m16@0.0020"", ""m17@0.0020"", ""m18@0.0020"", ""m19@0.0040"", ""m20@0.0020"", ""m21@0.0020"", ""m22@0.0020"", ""m23@0.0045"", ""m24@0.0020"", ""m25@0.0020"", ""m26@0.0020"", ""m27@0.0040"", ""m28@0.0020"", ""m29@0.0020"", ""m30@0.0020"", ""m31@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_32_6_4_15,synthetic,32,6,4,0.08,equal_risk,True,10104823,0.064,,1029500,,18349430021351795419,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0020"", ""m16@0.0020"", ""m17@0.0020"", ""m18@0.0020"", ""m19@0.0020"", ""m20@0.0020"", ""m21@0.0020"", ""m22@0.0020"", ""m23@0.0020"", ""m24@0.0020"", ""m25@0.0020"", ""m26@0.0020"", ""m27@0.0020"", ""m28@0.0020"", ""m29@0.0020"", ""m30@0.0020"", ""m31@0.0020""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_32_6_4_15,synthetic,32,6,4,0.08,proportional_risk,True,10104823,0.064,,1562200,,18349430021351795419,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0020"", ""m16@0.0020"", ""m17@0.0020"", ""m18@0.0020"", ""m19@0.0020"", ""m20@0.0020"", ""m21@0.0020"", ""m22@0.0020"", ""m23@0.0020"", ""m24@0.0020"", ""m25@0.0020"", ""m26@0.0020"", ""m27@0.0020"", ""m28@0.0020"", ""m29@0.0020"", ""m30@0.0020"", ""m31@0.0020""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_32_6_4_15,synthetic,32,6,4,0.08,greedy_gate_catching,True,9316111,0.08,,62004400,,18349430021351795419,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0020"", ""m16@0.0020"", ""m17@0.0020"", ""m18@0.0020"", ""m19@0.0020"", ""m20@0.0020"", ""m21@0.0020"", ""m22@0.0020"", ""m23@0.0020"", ""m24@0.0020"", ""m25@0.0045"", ""m26@0.0045"", ""m27@0.0045"", ""m28@0.0030"", ""m29@0.0045"", ""m30@0.0045"", ""m31@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_32_6_4_16,synthetic,32,6,4,0.08,pareto_dp,True,6965834,0.08,457.0,48830300,,17094071149770896916,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0035"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0045"", ""m16@0.0020"", ""m17@0.0020"", ""m18@0.0020"", ""m19@0.0045"", ""m20@0.0020"", ""m21@0.0020"", ""m22@0.0045"", ""m23@0.0040"", ""m24@0.0020"", ""m25@0.0020"", ""m26@0.0020"", ""m27@0.0045"", ""m28@0.0020"", ""m29@0.0020"", ""m30@0.0020"", ""m31@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_32_6_4_16,synthetic,32,6,4,0.08,equal_risk,True,9703153,0.064,,1003900,,17094071149770896916,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0020"", ""m16@0.0020"", ""m17@0.0020"", ""m18@0.0020"", ""m19@0.0020"", ""m20@0.0020"", ""m21@0.0020"", ""m22@0.0020"", ""m23@0.0020"", ""m24@0.0020"", ""m25@0.0020"", ""m26@0.0020"", ""m27@0.0020"", ""m28@0.0020"", ""m29@0.0020"", ""m30@0.0020"", ""m31@0.0020""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_32_6_4_16,synthetic,32,6,4,0.08,proportional_risk,True,9703153,0.064,,1523700,,17094071149770896916,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0020"", ""m16@0.0020"", ""m17@0.0020"", ""m18@0.0020"", ""m19@0.0020"", ""m20@0.0020"", ""m21@0.0020"", ""m22@0.0020"", ""m23@0.0020"", ""m24@0.0020"", ""m25@0.0020"", ""m26@0.0020"", ""m27@0.0020"", ""m28@0.0020"", ""m29@0.0020"", ""m30@0.0020"", ""m31@0.0020""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_32_6_4_16,synthetic,32,6,4,0.08,greedy_gate_catching,True,8467111,0.08,,59714800,,17094071149770896916,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0020"", ""m16@0.0020"", ""m17@0.0020"", ""m18@0.0020"", ""m19@0.0020"", ""m20@0.0020"", ""m21@0.0020"", ""m22@0.0020"", ""m23@0.0020"", ""m24@0.0020"", ""m25@0.0045"", ""m26@0.0045"", ""m27@0.0045"", ""m28@0.0030"", ""m29@0.0045"", ""m30@0.0045"", ""m31@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_32_6_4_17,synthetic,32,6,4,0.08,pareto_dp,True,7805691,0.08,228.0,24649700,,7805538830834271263,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0035"", ""m3@0.0045"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0045"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0035"", ""m11@0.0045"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0025"", ""m16@0.0020"", ""m17@0.0020"", ""m18@0.0020"", ""m19@0.0020"", ""m20@0.0020"", ""m21@0.0020"", ""m22@0.0045"", ""m23@0.0045"", ""m24@0.0020"", ""m25@0.0020"", ""m26@0.0020"", ""m27@0.0020"", ""m28@0.0020"", ""m29@0.0020"", ""m30@0.0020"", ""m31@0.0020""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_32_6_4_17,synthetic,32,6,4,0.08,equal_risk,True,10559391,0.064,,938600,,7805538830834271263,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0020"", ""m16@0.0020"", ""m17@0.0020"", ""m18@0.0020"", ""m19@0.0020"", ""m20@0.0020"", ""m21@0.0020"", ""m22@0.0020"", ""m23@0.0020"", ""m24@0.0020"", ""m25@0.0020"", ""m26@0.0020"", ""m27@0.0020"", ""m28@0.0020"", ""m29@0.0020"", ""m30@0.0020"", ""m31@0.0020""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_32_6_4_17,synthetic,32,6,4,0.08,proportional_risk,True,10559391,0.064,,1439200,,7805538830834271263,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0020"", ""m16@0.0020"", ""m17@0.0020"", ""m18@0.0020"", ""m19@0.0020"", ""m20@0.0020"", ""m21@0.0020"", ""m22@0.0020"", ""m23@0.0020"", ""m24@0.0020"", ""m25@0.0020"", ""m26@0.0020"", ""m27@0.0020"", ""m28@0.0020"", ""m29@0.0020"", ""m30@0.0020"", ""m31@0.0020""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_32_6_4_17,synthetic,32,6,4,0.08,greedy_gate_catching,True,9451097,0.08,,60301200,,7805538830834271263,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0020"", ""m16@0.0020"", ""m17@0.0020"", ""m18@0.0020"", ""m19@0.0020"", ""m20@0.0020"", ""m21@0.0020"", ""m22@0.0020"", ""m23@0.0020"", ""m24@0.0020"", ""m25@0.0045"", ""m26@0.0045"", ""m27@0.0045"", ""m28@0.0030"", ""m29@0.0045"", ""m30@0.0045"", ""m31@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_32_6_4_18,synthetic,32,6,4,0.08,pareto_dp,True,8226457,0.08,234.0,21532600,,15158629291609825323,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0035"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0030"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0035"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0045"", ""m15@0.0045"", ""m16@0.0020"", ""m17@0.0020"", ""m18@0.0035"", ""m19@0.0025"", ""m20@0.0020"", ""m21@0.0020"", ""m22@0.0020"", ""m23@0.0020"", ""m24@0.0020"", ""m25@0.0020"", ""m26@0.0020"", ""m27@0.0040"", ""m28@0.0020"", ""m29@0.0020"", ""m30@0.0025"", ""m31@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_32_6_4_18,synthetic,32,6,4,0.08,equal_risk,True,12058343,0.064,,973800,,15158629291609825323,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0020"", ""m16@0.0020"", ""m17@0.0020"", ""m18@0.0020"", ""m19@0.0020"", ""m20@0.0020"", ""m21@0.0020"", ""m22@0.0020"", ""m23@0.0020"", ""m24@0.0020"", ""m25@0.0020"", ""m26@0.0020"", ""m27@0.0020"", ""m28@0.0020"", ""m29@0.0020"", ""m30@0.0020"", ""m31@0.0020""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_32_6_4_18,synthetic,32,6,4,0.08,proportional_risk,True,12058343,0.064,,1488900,,15158629291609825323,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0020"", ""m16@0.0020"", ""m17@0.0020"", ""m18@0.0020"", ""m19@0.0020"", ""m20@0.0020"", ""m21@0.0020"", ""m22@0.0020"", ""m23@0.0020"", ""m24@0.0020"", ""m25@0.0020"", ""m26@0.0020"", ""m27@0.0020"", ""m28@0.0020"", ""m29@0.0020"", ""m30@0.0020"", ""m31@0.0020""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_32_6_4_18,synthetic,32,6,4,0.08,greedy_gate_catching,True,9880511,0.08,,61162600,,15158629291609825323,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0025"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0020"", ""m16@0.0020"", ""m17@0.0020"", ""m18@0.0020"", ""m19@0.0020"", ""m20@0.0020"", ""m21@0.0020"", ""m22@0.0020"", ""m23@0.0020"", ""m24@0.0020"", ""m25@0.0045"", ""m26@0.0045"", ""m27@0.0045"", ""m28@0.0030"", ""m29@0.0040"", ""m30@0.0045"", ""m31@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_32_6_4_19,synthetic,32,6,4,0.08,pareto_dp,True,7181403,0.08,415.0,30061400,,1277432350888818896,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0045"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0040"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0045"", ""m11@0.0045"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0020"", ""m16@0.0020"", ""m17@0.0020"", ""m18@0.0020"", ""m19@0.0040"", ""m20@0.0020"", ""m21@0.0020"", ""m22@0.0020"", ""m23@0.0045"", ""m24@0.0020"", ""m25@0.0020"", ""m26@0.0020"", ""m27@0.0020"", ""m28@0.0020"", ""m29@0.0020"", ""m30@0.0020"", ""m31@0.0040""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_32_6_4_19,synthetic,32,6,4,0.08,equal_risk,True,10141537,0.064,,999000,,1277432350888818896,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0020"", ""m16@0.0020"", ""m17@0.0020"", ""m18@0.0020"", ""m19@0.0020"", ""m20@0.0020"", ""m21@0.0020"", ""m22@0.0020"", ""m23@0.0020"", ""m24@0.0020"", ""m25@0.0020"", ""m26@0.0020"", ""m27@0.0020"", ""m28@0.0020"", ""m29@0.0020"", ""m30@0.0020"", ""m31@0.0020""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_32_6_4_19,synthetic,32,6,4,0.08,proportional_risk,True,10141537,0.064,,1423700,,1277432350888818896,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0020"", ""m16@0.0020"", ""m17@0.0020"", ""m18@0.0020"", ""m19@0.0020"", ""m20@0.0020"", ""m21@0.0020"", ""m22@0.0020"", ""m23@0.0020"", ""m24@0.0020"", ""m25@0.0020"", ""m26@0.0020"", ""m27@0.0020"", ""m28@0.0020"", ""m29@0.0020"", ""m30@0.0020"", ""m31@0.0020""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_32_6_4_19,synthetic,32,6,4,0.08,greedy_gate_catching,True,9264073,0.08,,59994000,,1277432350888818896,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0020"", ""m16@0.0020"", ""m17@0.0020"", ""m18@0.0020"", ""m19@0.0020"", ""m20@0.0020"", ""m21@0.0020"", ""m22@0.0020"", ""m23@0.0020"", ""m24@0.0020"", ""m25@0.0040"", ""m26@0.0045"", ""m27@0.0045"", ""m28@0.0035"", ""m29@0.0045"", ""m30@0.0045"", ""m31@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_64_3_1_00,synthetic,64,3,1,0.16,pareto_dp,True,13891860,0.15925,713.0,93784100,,2557602152439619486,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0032"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0045"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0045"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0020"", ""m16@0.0020"", ""m17@0.0020"", ""m18@0.0020"", ""m19@0.0045"", ""m20@0.0020"", ""m21@0.0020"", ""m22@0.0020"", ""m23@0.0020"", ""m24@0.0020"", ""m25@0.0020"", ""m26@0.0020"", ""m27@0.0045"", ""m28@0.0020"", ""m29@0.0020"", ""m30@0.0020"", ""m31@0.0020"", ""m32@0.0020"", ""m33@0.0020"", ""m34@0.0020"", ""m35@0.0045"", ""m36@0.0020"", ""m37@0.0020"", ""m38@0.0032"", ""m39@0.0032"", ""m40@0.0020"", ""m41@0.0020"", ""m42@0.0020"", ""m43@0.0020"", ""m44@0.0020"", ""m45@0.0020"", ""m46@0.0032"", ""m47@0.0045"", ""m48@0.0020"", ""m49@0.0020"", ""m50@0.0020"", ""m51@0.0045"", ""m52@0.0020"", ""m53@0.0020"", ""m54@0.0020"", ""m55@0.0045"", ""m56@0.0020"", ""m57@0.0020"", ""m58@0.0020"", ""m59@0.0045"", ""m60@0.0020"", ""m61@0.0020"", ""m62@0.0032"", ""m63@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_64_3_1_00,synthetic,64,3,1,0.16,equal_risk,True,18642801,0.128,,1137200,,2557602152439619486,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0020"", ""m16@0.0020"", ""m17@0.0020"", ""m18@0.0020"", ""m19@0.0020"", ""m20@0.0020"", ""m21@0.0020"", ""m22@0.0020"", ""m23@0.0020"", ""m24@0.0020"", ""m25@0.0020"", ""m26@0.0020"", ""m27@0.0020"", ""m28@0.0020"", ""m29@0.0020"", ""m30@0.0020"", ""m31@0.0020"", ""m32@0.0020"", ""m33@0.0020"", ""m34@0.0020"", ""m35@0.0020"", ""m36@0.0020"", ""m37@0.0020"", ""m38@0.0020"", ""m39@0.0020"", ""m40@0.0020"", ""m41@0.0020"", ""m42@0.0020"", ""m43@0.0020"", ""m44@0.0020"", ""m45@0.0020"", ""m46@0.0020"", ""m47@0.0020"", ""m48@0.0020"", ""m49@0.0020"", ""m50@0.0020"", ""m51@0.0020"", ""m52@0.0020"", ""m53@0.0020"", ""m54@0.0020"", ""m55@0.0020"", ""m56@0.0020"", ""m57@0.0020"", ""m58@0.0020"", ""m59@0.0020"", ""m60@0.0020"", ""m61@0.0020"", ""m62@0.0020"", ""m63@0.0020""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_64_3_1_00,synthetic,64,3,1,0.16,proportional_risk,True,18642801,0.128,,1847400,,2557602152439619486,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0020"", ""m16@0.0020"", ""m17@0.0020"", ""m18@0.0020"", ""m19@0.0020"", ""m20@0.0020"", ""m21@0.0020"", ""m22@0.0020"", ""m23@0.0020"", ""m24@0.0020"", ""m25@0.0020"", ""m26@0.0020"", ""m27@0.0020"", ""m28@0.0020"", ""m29@0.0020"", ""m30@0.0020"", ""m31@0.0020"", ""m32@0.0020"", ""m33@0.0020"", ""m34@0.0020"", ""m35@0.0020"", ""m36@0.0020"", ""m37@0.0020"", ""m38@0.0020"", ""m39@0.0020"", ""m40@0.0020"", ""m41@0.0020"", ""m42@0.0020"", ""m43@0.0020"", ""m44@0.0020"", ""m45@0.0020"", ""m46@0.0020"", ""m47@0.0020"", ""m48@0.0020"", ""m49@0.0020"", ""m50@0.0020"", ""m51@0.0020"", ""m52@0.0020"", ""m53@0.0020"", ""m54@0.0020"", ""m55@0.0020"", ""m56@0.0020"", ""m57@0.0020"", ""m58@0.0020"", ""m59@0.0020"", ""m60@0.0020"", ""m61@0.0020"", ""m62@0.0020"", ""m63@0.0020""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_64_3_1_00,synthetic,64,3,1,0.16,greedy_gate_catching,True,15218052,0.15925,,66280600,,2557602152439619486,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0020"", ""m16@0.0020"", ""m17@0.0020"", ""m18@0.0020"", ""m19@0.0020"", ""m20@0.0020"", ""m21@0.0020"", ""m22@0.0020"", ""m23@0.0020"", ""m24@0.0020"", ""m25@0.0020"", ""m26@0.0020"", ""m27@0.0020"", ""m28@0.0020"", ""m29@0.0020"", ""m30@0.0020"", ""m31@0.0020"", ""m32@0.0020"", ""m33@0.0020"", ""m34@0.0032"", ""m35@0.0045"", ""m36@0.0020"", ""m37@0.0020"", ""m38@0.0045"", ""m39@0.0045"", ""m40@0.0020"", ""m41@0.0020"", ""m42@0.0020"", ""m43@0.0045"", ""m44@0.0020"", ""m45@0.0020"", ""m46@0.0045"", ""m47@0.0045"", ""m48@0.0020"", ""m49@0.0020"", ""m50@0.0020"", ""m51@0.0045"", ""m52@0.0020"", ""m53@0.0020"", ""m54@0.0045"", ""m55@0.0045"", ""m56@0.0020"", ""m57@0.0020"", ""m58@0.0020"", ""m59@0.0045"", ""m60@0.0020"", ""m61@0.0020"", ""m62@0.0045"", ""m63@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_64_3_1_01,synthetic,64,3,1,0.16,pareto_dp,True,12889245,0.15925,617.0,107661600,,8599311778809909969,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0045"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0045"", ""m15@0.0020"", ""m16@0.0020"", ""m17@0.0020"", ""m18@0.0020"", ""m19@0.0045"", ""m20@0.0020"", ""m21@0.0020"", ""m22@0.0020"", ""m23@0.0045"", ""m24@0.0020"", ""m25@0.0020"", ""m26@0.0020"", ""m27@0.0045"", ""m28@0.0020"", ""m29@0.0020"", ""m30@0.0020"", ""m31@0.0045"", ""m32@0.0020"", ""m33@0.0020"", ""m34@0.0020"", ""m35@0.0045"", ""m36@0.0020"", ""m37@0.0020"", ""m38@0.0020"", ""m39@0.0045"", ""m40@0.0020"", ""m41@0.0020"", ""m42@0.0020"", ""m43@0.0045"", ""m44@0.0020"", ""m45@0.0020"", ""m46@0.0020"", ""m47@0.0032"", ""m48@0.0020"", ""m49@0.0020"", ""m50@0.0020"", ""m51@0.0032"", ""m52@0.0020"", ""m53@0.0020"", ""m54@0.0020"", ""m55@0.0032"", ""m56@0.0020"", ""m57@0.0020"", ""m58@0.0032"", ""m59@0.0032"", ""m60@0.0020"", ""m61@0.0020"", ""m62@0.0020"", ""m63@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
