phase_ns,run_id,instance_id,eligibility_ns,predicted_cycle,observed_cycle,reference_match,phase_bound_ns,maxwait_bound_ns,observed_e2e_ns,wait_ns,observed_wait_ns,reschedule_count,sweep
469042,9121,37,21523642876,21523,21524,True,1056628,1806627,1056628,0,818119,1,fine
469042,9121,38,21524641911,21524,21525,True,1067091,1817090,1067091,0,819990,1,fine
469042,9121,39,21525645791,21525,21526,True,1062196,1812195,1062196,0,813021,1,fine
469042,9122,32,21678642048,21678,21679,True,1050389,1800388,1050389,0,816537,1,fine
469042,9122,33,21679640409,21679,21680,True,1048092,1798091,1048092,0,818035,1,fine
469042,9122,34,21680639216,21680,21681,True,1049549,1799548,1049549,0,819058,1,fine
469042,9122,35,21681638948,21681,21682,True,1051471,1801470,1051471,0,821339,1,fine
469042,9122,36,21682640021,21682,21683,True,1052274,1802273,1052274,0,819327,1,fine
469042,9122,37,21683639312,21683,21684,True,1154398,1904397,1154398,0,828845,1,fine
469042,9122,38,21684642591,21684,21685,True,1062292,1812291,1062292,0,818587,1,fine
469042,9122,39,21685640827,21685,21686,True,1052683,1802682,1052683,0,818421,1,fine
469042,9123,32,21842635728,21842,21843,True,1050513,1800512,1050513,0,823473,1,fine
469042,9123,33,21843636419,21843,21844,True,1051370,1801369,1051370,0,822741,1,fine
469042,9123,34,21844638021,21844,21845,True,1050589,1800588,1050589,0,821044,1,fine
469042,9123,35,21845638228,21845,21846,True,1053013,1803012,1053013,0,822277,1,fine
469042,9123,36,21846639737,21846,21847,True,1054415,1804414,1054415,0,819304,1,fine
469042,9123,37,21847641522,21847,21848,True,1053816,1803815,1053816,0,817349,1,fine
469042,9123,38,21848641251,21848,21849,True,1057839,1807838,1057839,0,817726,1,fine
469042,9123,39,21849644689,21849,21850,True,1058568,1808567,1058568,0,814520,1,fine
469042,9124,32,22054645317,22054,22055,True,1056094,1806093,1056094,0,813752,1,fine
469042,9124,33,22055644406,22055,22056,True,1056961,1806960,1056961,0,815090,1,fine
469042,9124,34,22056643749,22056,22057,True,1059320,1809319,1059320,0,816535,1,fine
469042,9124,35,22057644806,22057,22058,True,1055636,1805635,1055636,0,814574,1,fine
469042,9124,36,22058644085,22058,22059,True,1055779,1805778,1055779,0,815367,1,fine
469042,9124,37,22059644529,22059,22060,True,1055072,1805071,1055072,0,814423,1,fine
469042,9124,38,22060643323,22060,22061,True,1056297,1806296,1056297,0,815616,1,fine
469042,9124,39,22061644106,22061,22062,True,1061264,1811263,1061264,0,817517,1,fine
469042,9125,32,22264644209,22264,22265,True,1055881,1805880,1055881,0,814491,1,fine
469042,9125,33,22265643333,22265,22266,True,1056991,1806990,1056991,0,815514,1,fine
469042,9125,34,22266643210,22266,22267,True,1056711,1806710,1056711,0,815889,1,fine
469042,9125,35,22267643520,22267,22268,True,1054756,1804755,1054756,0,815780,1,fine
469042,9125,36,22268643652,22268,22269,True,1061503,1811502,1061503,0,818827,1,fine
469042,9125,37,22269649886,22269,22270,True,1058079,1808078,1058079,0,810230,1,fine
469042,9125,38,22270645573,22270,22271,True,1057176,1807175,1057176,0,814166,1,fine
469042,9125,39,22271645232,22271,22272,True,1061868,1811867,1061868,0,815767,1,fine
471042,9126,32,22426642551,22426,22427,True,1051715,1801714,1051715,0,816714,1,fine
471042,9126,33,22427642876,22427,22428,True,1044743,1794742,1044743,0,816120,1,fine
471042,9126,34,22428640596,22428,22429,True,1051094,1801093,1051094,0,818392,1,fine
471042,9126,35,22429640440,22429,22430,True,1048027,1798026,1048027,0,819121,1,fine
471042,9126,36,22430639051,22430,22431,True,1048675,1798674,1048675,0,820051,1,fine
471042,9126,37,22431640487,22431,22432,True,1049795,1799794,1049795,0,818154,1,fine
471042,9126,38,22432641613,22432,22433,True,1051529,1801528,1051529,0,816669,1,fine
471042,9126,39,22433643595,22433,22434,True,1054163,1804162,1054163,0,815363,1,fine
471042,9127,32,22634645850,22634,22635,True,1069794,1819793,1069794,0,813561,1,fine
471042,9127,33,22635646706,22635,22636,True,1059893,1809892,1059893,0,813171,1,fine
471042,9127,34,22636645883,22636,22637,True,1061346,1811345,1061346,0,812626,1,fine
471042,9127,35,22637646356,22637,22638,True,1068347,1818346,1068347,0,813197,1,fine
471042,9127,36,22638644806,22638,22639,True,1067211,1817210,1067211,0,814397,1,fine
471042,9127,37,22639645123,22639,22640,True,1059472,1809471,1059472,0,814184,1,fine
471042,9127,38,22640643107,22640,22641,True,1058663,1808662,1058663,0,816325,1,fine
471042,9127,39,22641643233,22641,22642,True,1054490,1804489,1054490,0,817000,1,fine
471042,9128,32,22800648029,22800,22801,True,1058498,1808497,1058498,0,812504,1,fine
471042,9128,33,22801649729,22801,22802,True,1055963,1805962,1055963,0,809545,1,fine
471042,9128,34,22802651137,22803,22803,True,1054016,1055152,1054016,748863,807368,0,fine
471042,9128,35,22803650170,22804,22804,True,1059165,1059334,1059165,749830,810976,0,fine
471042,9128,36,22804647495,22804,22805,True,1055623,1805622,1055623,0,813783,1,fine
471042,9128,37,22805648216,22805,22806,True,1053996,1803995,1053996,0,810960,1,fine
471042,9128,38,22806646796,22806,22807,True,1056147,1806146,1056147,0,812729,1,fine
471042,9128,39,22807647413,22807,22808,True,1057181,1807180,1057181,0,813177,1,fine
471042,9129,32,23012645647,23012,23013,True,1055755,1805754,1055755,0,815431,1,fine
471042,9129,33,23013644281,23013,23014,True,1069072,1819071,1069072,0,819109,1,fine
471042,9129,34,23014643621,23014,23015,True,1055905,1805904,1055905,0,816468,1,fine
471042,9129,35,23015641431,23015,23016,True,1046658,1796657,1046658,0,817478,1,fine
471042,9129,36,23016639716,23016,23017,True,1046503,1796502,1046503,0,818690,1,fine
471042,9129,37,23017640016,23017,23018,True,1046378,1796377,1046378,0,818377,1,fine
471042,9129,38,23018640365,23018,23019,True,1047755,1797754,1047755,0,817892,1,fine
471042,9129,39,23019641994,23019,23020,True,1051292,1801291,1051292,0,817572,1,fine
471042,9130,32,23167648692,23167,23168,True,1063232,1813231,1063232,0,809608,1,fine
471042,9130,33,23168646923,23168,23169,True,1063227,1813226,1063227,0,811546,1,fine
471042,9130,34,23169647064,23169,23170,True,1058639,1808638,1058639,0,811136,1,fine
471042,9130,35,23170643763,23170,23171,True,4248776,4998775,4248776,0,815166,1,fine
471042,9130,36,23171641261,23171,23172,True,3262043,4012042,3262043,0,817925,1,fine
471042,9130,37,23172641268,23172,23173,True,2263899,3013898,2263899,0,818042,1,fine
471042,9130,38,23173638809,23173,23174,True,1266072,2016071,1266072,0,820540,1,fine
471042,9130,39,23174637707,23174,23175,True,1043542,1793541,1043542,0,820954,1,fine
473042,9131,32,23318648447,23318,23319,True,1052485,1802484,1052485,0,810174,1,fine
473042,9131,33,23319648491,23319,23320,True,1060628,1810627,1060628,0,811595,1,fine
473042,9131,34,23320650704,23321,23321,True,1061769,1062472,1061769,749296,809554,0,fine
473042,9131,35,23321649048,23321,23322,True,1054420,1804419,1054420,0,810936,1,fine
473042,9131,36,23322648149,23322,23323,True,1053743,1803742,1053743,0,810808,1,fine
473042,9131,37,23323648760,23323,23324,True,1053456,1803455,1053456,0,810723,1,fine
473042,9131,38,23324649267,23324,23325,True,1053282,1803281,1053282,0,810033,1,fine
473042,9131,39,23325649650,23325,23326,True,1054292,1804291,1054292,0,810423,1,fine
473042,9132,32,23538648789,23538,23539,True,1052481,1802480,1052481,0,809610,1,fine
473042,9132,33,23539647876,23539,23540,True,1052318,1802317,1052318,0,811022,1,fine
473042,9132,34,23540647636,23540,23541,True,1052687,1802686,1052687,0,811817,1,fine
473042,9132,35,23541648161,23541,23542,True,1051438,1801437,1051438,0,811208,1,fine
473042,9132,36,23542647104,23542,23543,True,1052582,1802581,1052582,0,811413,1,fine
473042,9132,37,23543647192,23543,23544,True,1052843,1802842,1052843,0,811728,1,fine
473042,9132,38,23544648267,23544,23545,True,1051578,1801577,1051578,0,810641,1,fine
473042,9132,39,23545647103,23545,23546,True,1056117,1806116,1056117,0,813954,1,fine
473042,9133,32,23745649346,23745,23746,True,1063181,1813180,1063181,0,810170,1,fine
473042,9133,33,23746650546,23747,23747,True,1059469,1060014,1059469,749454,811671,0,fine
473042,9133,34,23747653649,23748,23748,True,1062391,1066039,1062391,746351,807929,0,fine
473042,9133,35,23748652160,23749,23749,True,1056790,1058949,1056790,747840,806498,0,fine
473042,9133,36,23749651099,23750,23750,True,1060540,1061638,1060540,748901,807804,0,fine
473042,9133,37,23750650237,23751,23751,True,1084129,1084365,1084129,749763,810577,0,fine
473042,9133,38,23751652682,23752,23752,True,1067384,1070065,1067384,747318,806569,0,fine
473042,9133,39,23752651036,23753,23753,True,1063545,1064580,1063545,748964,809634,0,fine
473042,9134,32,23965645074,23965,23966,True,1050425,1800424,1050425,0,813119,1,fine
473042,9134,33,23966646461,23966,23967,True,1060206,1810205,1060206,0,813050,1,fine
473042,9134,34,23967650380,23968,23968,True,1053190,1053569,1053190,749620,810451,0,fine
473042,9134,35,23968649310,23968,23969,True,1050687,1800686,1050687,0,811609,1,fine
473042,9134,36,23969647331,23969,23970,True,1051985,1801984,1051985,0,813080,1,fine
473042,9134,37,23970649567,23970,23971,True,1054610,1804609,1054610,0,809713,1,fine
473042,9134,38,23971649567,23971,23972,True,1055159,1805158,1055159,0,811353,1,fine
473042,9134,39,23972649911,23972,23973,True,1055303,1805302,1055303,0,810939,1,fine
473042,9135,32,24185646695,24185,24186,True,1052594,1802593,1052594,0,811566,1,fine
473042,9135,33,24186647056,24186,24187,True,1055391,1805390,1055391,0,812020,1,fine
473042,9135,34,24187647652,24187,24188,True,1053581,1803580,1053581,0,812051,1,fine
473042,9135,35,24188649628,24188,24189,True,1052071,1802070,1052071,0,809575,1,fine
473042,9135,36,24189648367,24189,24190,True,1051341,1801340,1051341,0,809931,1,fine
473042,9135,37,24190646722,24190,24191,True,1053146,1803145,1053146,0,812110,1,fine
473042,9135,38,24191647515,24191,24192,True,1053545,1803544,1053545,0,812114,1,fine
473042,9135,39,24192648856,24192,24193,True,1053758,1803757,1053758,0,811462,1,fine
475042,9136,32,24356649677,24356,24357,True,1050596,1800595,1050596,0,808481,1,fine
475042,9136,33,24357649189,24357,24358,True,1053003,1803002,1053003,0,810512,1,fine
475042,9136,34,24358651491,24359,24359,True,1127280,1128770,1127280,748509,807535,0,fine
475042,9136,35,24359651336,24360,24360,True,1122545,1123880,1122545,748664,807950,0,fine
475042,9136,36,24360649644,24360,24361,True,1052820,1802819,1052820,0,809024,1,fine
475042,9136,37,24361649831,24361,24362,True,1060566,1810565,1060566,0,809455,1,fine
475042,9136,38,24362650106,24363,24363,True,1052157,1052262,1052157,749894,810007,0,fine
475042,9136,39,24363651416,24364,24364,True,1065045,1066460,1065045,748584,808139,0,fine
475042,9137,32,24516647754,24516,24517,True,1049279,1799278,1049279,0,811804,1,fine
475042,9137,33,24517647026,24517,24518,True,1046197,1796196,1046197,0,813729,1,fine
475042,9137,34,24518647044,24518,24519,True,1046563,1796562,1046563,0,812838,1,fine
475042,9137,35,24519644373,24519,24520,True,1044175,1794174,1044175,0,814741,1,fine
475042,9137,36,24520642644,24520,24521,True,1045173,1795172,1045173,0,816844,1,fine
475042,9137,37,24521642364,24521,24522,True,1042789,1792788,1042789,0,817681,1,fine
475042,9137,38,24522641023,24522,24523,True,1039642,1789641,1039642,0,814993,1,fine
475042,9137,39,24523644660,24523,24524,True,1048655,1798654,1048655,0,817574,1,fine
475042,9138,32,24671645464,24671,24672,True,1311137,2061136,1311137,0,814007,1,fine
475042,9138,33,24672646593,24672,24673,True,1048652,1798651,1048652,0,812536,1,fine
475042,9138,34,24673647808,24673,24674,True,1052302,1802301,1052302,0,811907,1,fine
475042,9138,35,24674651274,24675,24675,True,1053066,1054339,1053066,748726,808300,0,fine
475042,9138,36,24675652072,24676,24676,True,1052058,1054129,1052058,747928,807462,0,fine
475042,9138,37,24676650991,24677,24677,True,1050774,1051764,1050774,749009,807681,0,fine
475042,9138,38,24677650454,24678,24678,True,1052456,1052909,1052456,749546,808415,0,fine
475042,9138,39,24678652347,24679,24679,True,1056956,1059302,1056956,747653,808783,0,fine
475042,9139,32,24839649802,24839,24840,True,1051831,1801830,1051831,0,811077,1,fine
475042,9139,33,24840651059,24841,24841,True,1050057,1051115,1050057,748941,808536,0,fine
475042,9139,34,24841650915,24842,24842,True,1049582,1050496,1049582,749085,808252,0,fine
475042,9139,35,24842650178,24843,24843,True,1049358,1049535,1049358,749822,809251,0,fine
475042,9139,36,24843649907,24843,24844,True,1050725,1800724,1050725,0,809076,1,fine
475042,9139,37,24844648742,24844,24845,True,1050612,1800611,1050612,0,810413,1,fine
475042,9139,38,24845649724,24845,24846,True,1050639,1800638,1050639,0,809441,1,fine
475042,9139,39,24846649356,24846,24847,True,1052625,1802624,1052625,0,810648,1,fine
475042,9140,32,25005651617,25006,25006,True,1051837,1053453,1051837,748383,807244,0,fine
475042,9140,33,25006651383,25007,25007,True,1052509,1053891,1052509,748617,808318,0,fine
475042,9140,34,25007651020,25008,25008,True,1053107,1054126,1053107,748980,808816,0,fine
475042,9140,35,25008650595,25009,25009,True,1050776,1051370,1050776,749405,808850,0,fine
475042,9140,36,25009650123,25010,25010,True,1050582,1050704,1050582,749877,808881,0,fine
475042,9140,37,25010650595,25011,25011,True,1049152,1049746,1049152,749405,808596,0,fine
475042,9140,38,25011649597,25011,25012,True,1048380,1798379,1048380,0,809485,1,fine
475042,9140,39,25012648492,25012,25013,True,1044588,1794587,1044588,0,809054,1,fine
477042,9141,32,25218653995,25219,25219,True,1049479,1053473,1049479,746005,805176,0,fine
477042,9141,33,25219653380,25220,25220,True,1048482,1051861,1048482,746620,805635,0,fine
477042,9141,34,25220653346,25221,25221,True,1048979,1052324,1048979,746654,806455,0,fine
477042,9141,35,25221652470,25222,25222,True,1048985,1051454,1048985,747530,807010,0,fine
477042,9141,36,25222653389,25223,25223,True,1048298,1051686,1048298,746611,806616,0,fine
477042,9141,37,25223652926,25224,25224,True,1048779,1051704,1048779,747074,805772,0,fine
477042,9141,38,25224653607,25225,25225,True,1048055,1051661,1048055,746393,806746,0,fine
477042,9141,39,25225651311,25226,25226,True,1073434,1074744,1073434,748689,808688,0,fine
477042,9142,32,25385651643,25386,25386,True,1049289,1050931,1049289,748357,807812,0,fine
477042,9142,33,25386652843,25387,25387,True,1050245,1053087,1050245,747157,808114,0,fine
477042,9142,34,25387653616,25388,25388,True,1048572,1052187,1048572,746384,806019,0,fine
477042,9142,35,25388653598,25389,25389,True,1049688,1053285,1049688,746402,805405,0,fine
477042,9142,36,25389653773,25390,25390,True,1048862,1052634,1048862,746227,804555,0,fine
477042,9142,37,25390653326,25391,25391,True,1047737,1051062,1047737,746674,805785,0,fine
477042,9142,38,25391653463,25392,25392,True,1048755,1052217,1048755,746537,805228,0,fine
477042,9142,39,25392653590,25393,25393,True,1055372,1058961,1055372,746410,806562,0,fine
477042,9143,32,25549648780,25549,25550,True,1047888,1797887,1047888,0,810811,1,fine
477042,9143,33,25550650595,25551,25551,True,1049709,1050303,1049709,749405,809024,0,fine
477042,9143,34,25551651854,25552,25552,True,1048029,1049882,1048029,748146,807689,0,fine
477042,9143,35,25552649966,25552,25553,True,1048662,1798661,1048662,0,809490,1,fine
477042,9143,36,25553649107,25553,25554,True,1045217,1795216,1045217,0,810172,1,fine
477042,9143,37,25554649641,25554,25555,True,1043568,1793567,1043568,0,809528,1,fine
477042,9143,38,25555647671,25555,25556,True,1048657,1798656,1048657,0,812925,1,fine
477042,9143,39,25556647274,25556,25557,True,1049015,1799014,1049015,0,813032,1,fine
477042,9144,32,25730653346,25731,25731,True,1049531,1052876,1049531,746654,806429,0,fine
477042,9144,33,25731653992,25732,25732,True,1054281,1058272,1054281,746008,808309,0,fine
477042,9144,34,25732655960,25733,25733,True,1051227,1057186,1051227,744040,805186,0,fine
477042,9144,35,25733655056,25734,25734,True,1053138,1058193,1053138,744944,806092,0,fine
477042,9144,36,25734654717,25735,25735,True,1049081,1053797,1049081,745283,804147,0,fine
477042,9144,37,25735652183,25736,25736,True,1048477,1050659,1048477,747817,806307,0,fine
477042,9144,38,25736653591,25737,25737,True,1047436,1051026,1047436,746409,804708,0,fine
477042,9144,39,25737653327,25738,25738,True,1051495,1054821,1051495,746673,807559,0,fine
477042,9145,32,25899651676,25900,25900,True,1053043,1054718,1053043,748324,809261,0,fine
477042,9145,33,25900654738,25901,25901,True,1051680,1056417,1051680,745262,805126,0,fine
477042,9145,34,25901654410,25902,25902,True,1052074,1056483,1052074,745590,806305,0,fine
477042,9145,35,25902653142,25903,25903,True,1051514,1054655,1051514,746858,807503,0,fine
477042,9145,36,25903653700,25904,25904,True,1050688,1054387,1050688,746300,807095,0,fine
477042,9145,37,25904653434,25905,25905,True,1050547,1053980,1050547,746566,807059,0,fine
477042,9145,38,25905653728,25906,25906,True,1049873,1053600,1049873,746272,806522,0,fine
477042,9145,39,25906654254,25907,25907,True,1052436,1056689,1052436,745746,806030,0,fine
479042,9146,32,26117657063,26118,26118,True,2039747,2046809,2039747,742937,802561,0,fine
479042,9146,33,26118656695,26119,26119,True,1045617,1052311,1045617,743305,802939,0,fine
479042,9146,34,26119652797,26120,26120,True,1047211,1050007,1047211,747203,807164,0,fine
479042,9146,35,26120654585,26121,26121,True,1049204,1053788,1049204,745415,806092,0,fine
479042,9146,36,26121655381,26122,26122,True,1046279,1051659,1046279,744619,803085,0,fine
479042,9146,37,26122654444,26123,26123,True,1047831,1052274,1047831,745556,804517,0,fine
479042,9146,38,26123654118,26124,26124,True,1048932,1053049,1048932,745882,805175,0,fine
479042,9146,39,26124655635,26125,26125,True,1050440,1056074,1050440,744365,804936,0,fine
479042,9147,32,26285653347,26286,26286,True,1117333,1120679,1117333,746653,806037,0,fine
479042,9147,33,26286654226,26287,26287,True,1120700,1124925,1120700,745774,804798,0,fine
479042,9147,34,26287653660,26288,26288,True,1050701,1054360,1050701,746340,805549,0,fine
479042,9147,35,26288654644,26289,26289,True,1050391,1055034,1050391,745356,806129,0,fine
479042,9147,36,26289655043,26290,26290,True,1046266,1051308,1046266,744957,804633,0,fine
479042,9147,37,26290654518,26291,26291,True,1046319,1050836,1046319,745482,804634,0,fine
479042,9147,38,26291654203,26292,26292,True,1046744,1050946,1046744,745797,805142,0,fine
479042,9147,39,26292653580,26293,26293,True,1049852,1053431,1049852,746420,807400,0,fine
479042,9148,32,26503648947,26503,26504,True,1046563,1796562,1046563,0,809909,1,fine
479042,9148,33,26504647661,26504,26505,True,1044807,1794806,1044807,0,811555,1,fine
479042,9148,34,26505647185,26505,26506,True,1045412,1795411,1045412,0,812014,1,fine
479042,9148,35,26506645791,26506,26507,True,1041698,1791697,1041698,0,813201,1,fine
479042,9148,36,26507644562,26507,26508,True,1035628,1785627,1035628,0,815038,1,fine
479042,9148,37,26508643350,26508,26509,True,1038895,1788894,1038895,0,815510,1,fine
479042,9148,38,26509643608,26509,26510,True,1193489,1943488,1193489,0,818595,1,fine
479042,9148,39,26510869475,26511,26511,True,823506,1042980,823506,530525,582850,0,fine
479042,9149,32,26728653387,26729,26733,True,5137797,5141183,5137797,746613,4807913,1,fine
479042,9149,33,26733610190,26733,26734,True,5135196,5885195,5135196,0,851643,1,fine
479042,9149,34,26734596096,26734,26735,True,5128047,5878046,5128047,0,863867,1,fine
479042,9149,35,26735584416,26735,26735,True,4230836,4980835,4230836,0,58180,0,fine
479042,9149,36,26735766174,26736,26736,True,4050200,4166373,4050200,633826,693963,0,fine
479042,9149,37,26736585918,26736,26736,True,3245745,3995744,3245745,0,58115,0,fine
479042,9149,38,26736772296,26737,26737,True,3048555,3170850,3048555,627704,687408,0,fine
479042,9149,39,26737583920,26737,26737,True,2227198,2977197,2227198,0,58204,0,fine
479042,9150,32,26939655435,26940,26940,True,1054049,1059483,1054049,744565,803931,0,fine
479042,9150,33,26940654818,26941,26941,True,1053753,1058570,1053753,745182,805730,0,fine
479042,9150,34,26941655965,26942,26942,True,1053191,1059155,1053191,744035,803752,0,fine
479042,9150,35,26942655109,26943,26943,True,1051188,1056296,1051188,744891,803998,0,fine
479042,9150,36,26943654131,26944,26944,True,1052720,1056850,1052720,745869,804361,0,fine
479042,9150,37,26944653961,26945,26945,True,1054230,1058190,1054230,746039,805885,0,fine
479042,9150,38,26945657149,26946,26946,True,1052690,1059838,1052690,742851,802611,0,fine
479042,9150,39,26946655461,26947,26947,True,1055112,1060572,1055112,744539,805046,0,fine
481042,9151,32,27155653478,27156,27156,True,1045871,1049348,1045871,746522,805689,0,fine
481042,9151,33,27156653194,27157,27157,True,1054137,1057330,1054137,746806,806642,0,fine
481042,9151,34,27157653640,27158,27158,True,1043434,1047073,1043434,746360,805944,0,fine
481042,9151,35,27158653363,27159,27159,True,1037734,1041096,1037734,746637,805195,0,fine
481042,9151,36,27159651103,27160,27160,True,1041568,1042670,1041568,748897,808701,0,fine
481042,9151,37,27160654515,27161,27161,True,1039428,1043942,1039428,745485,804050,0,fine
481042,9151,38,27161652915,27162,27162,True,1041092,1044006,1041092,747085,805577,0,fine
481042,9151,39,27162653285,27163,27163,True,1044532,1047816,1044532,746715,807151,0,fine
481042,9152,32,27328645818,27328,27329,True,1034401,1784400,1034401,0,813236,1,fine
481042,9152,33,27329645698,27329,27330,True,1034901,1784900,1034901,0,813332,1,fine
481042,9152,34,27330646357,27330,27331,True,1036146,1786145,1036146,0,811852,1,fine
481042,9152,35,27331647069,27331,27332,True,1033955,1783954,1033955,0,812107,1,fine
481042,9152,36,27332651490,27333,27333,True,1035217,1036706,1035217,748510,808315,0,fine
481042,9152,37,27333649796,27333,27334,True,1032430,1782429,1032430,0,804771,1,fine
481042,9152,38,27334649547,27334,27335,True,1036815,1786814,1036815,0,808953,1,fine
481042,9152,39,27335649018,27335,27336,True,1036871,1786870,1036871,0,810827,1,fine
481042,9153,32,27486658413,27487,27487,True,1041834,1050246,1041834,741587,799968,0,fine
481042,9153,33,27487655283,27488,27488,True,1047859,1053141,1047859,744717,804126,0,fine
481042,9153,34,27488657045,27489,27489,True,1053844,1060888,1053844,742955,802569,0,fine
481042,9153,35,27489658232,27490,27490,True,1051697,1059928,1051697,741768,801507,0,fine
481042,9153,36,27490658071,27491,27491,True,1046151,1054221,1046151,741929,800902,0,fine
481042,9153,37,27491656098,27492,27492,True,1046975,1053072,1046975,743902,805085,0,fine
481042,9153,38,27492656533,27493,27493,True,1046811,1053343,1046811,743467,802674,0,fine
481042,9153,39,27493657298,27494,27494,True,1047443,1054740,1047443,742702,803200,0,fine
481042,9154,32,27650656858,27651,27651,True,1044021,1050878,1044021,743142,802493,0,fine
481042,9154,33,27651656545,27652,27652,True,1050626,1057170,1050626,743455,803147,0,fine
481042,9154,34,27652657555,27653,27653,True,1051233,1058787,1051233,742445,803014,0,fine
481042,9154,35,27653657445,27654,27654,True,1052547,1059991,1052547,742555,801126,0,fine
481042,9154,36,27654657317,27655,27655,True,1060123,1067439,1060123,742683,801892,0,fine
481042,9154,37,27655657707,27656,27656,True,1054846,1062552,1054846,742293,801390,0,fine
481042,9154,38,27656657222,27657,27657,True,1050485,1057706,1050485,742778,801989,0,fine
481042,9154,39,27657655950,27658,27658,True,1043869,1049818,1043869,744050,803687,0,fine
481042,9155,32,27819656395,27820,27820,True,1047337,1053731,1047337,743605,804164,0,fine
481042,9155,33,27820656672,27821,27821,True,1050962,1057633,1050962,743328,804324,0,fine
481042,9155,34,27821657422,27822,27822,True,1044162,1051583,1044162,742578,803521,0,fine
481042,9155,35,27822655234,27823,27823,True,1045975,1051208,1045975,744766,805358,0,fine
481042,9155,36,27823654945,27824,27824,True,1041808,1046752,1041808,745055,804495,0,fine
481042,9155,37,27824654142,27825,27825,True,1048216,1052357,1048216,745858,806782,0,fine
481042,9155,38,27825655631,27826,27826,True,1047596,1053226,1047596,744369,804947,0,fine
481042,9155,39,27826657755,27827,27827,True,1055237,1062991,1055237,742245,802611,0,fine
483042,9156,32,28030657232,28031,28031,True,1042961,1050192,1042961,742768,801929,0,fine
483042,9156,33,28031658073,28032,28032,True,1040316,1048388,1040316,741927,800481,0,fine
483042,9156,34,28032657066,28033,28033,True,1041495,1048560,1041495,742934,802313,0,fine
483042,9156,35,28033657377,28034,28034,True,1041808,1049184,1041808,742623,801715,0,fine
483042,9156,36,28034657429,28035,28035,True,1042154,1049582,1042154,742571,801770,0,fine
483042,9156,37,28035657900,28036,28036,True,1044021,1051920,1044021,742100,802058,0,fine
483042,9156,38,28036659389,28037,28037,True,1042263,1051651,1042263,740611,799813,0,fine
483042,9156,39,28037657797,28038,28038,True,1046135,1053931,1046135,742203,802879,0,fine
483042,9157,32,28205660394,28206,28206,True,1043250,1053643,1043250,739606,798691,0,fine
483042,9157,33,28206659130,28207,28207,True,1044332,1053461,1044332,740870,800358,0,fine
483042,9157,34,28207660138,28208,28208,True,1044445,1054582,1044445,739862,798930,0,fine
483042,9157,35,28208659601,28209,28209,True,1046302,1055902,1046302,740399,801131,0,fine
483042,9157,36,28209657986,28210,28210,True,1043005,1050990,1043005,742014,801227,0,fine
483042,9157,37,28210658097,28211,28211,True,1042977,1051073,1042977,741903,801163,0,fine
483042,9157,38,28211657425,28212,28212,True,1041473,1048897,1041473,742575,801832,0,fine
483042,9157,39,28212657591,28213,28213,True,1046212,1053802,1046212,742409,804639,0,fine
483042,9158,32,28381658841,28382,28382,True,1049169,1058009,1049169,741159,800670,0,fine
483042,9158,33,28382659846,28383,28383,True,1045747,1055592,1045747,740154,801030,0,fine
483042,9158,34,28383659908,28384,28384,True,1045135,1055042,1045135,740092,801261,0,fine
483042,9158,35,28384661233,28385,28385,True,1043860,1055092,1043860,738767,798248,0,fine
483042,9158,36,28385660027,28386,28386,True,1042770,1052796,1042770,739973,799451,0,fine
483042,9158,37,28386658805,28387,28387,True,1047300,1056104,1047300,741195,801983,0,fine
483042,9158,38,28387660851,28388,28388,True,1043359,1054209,1043359,739149,798772,0,fine
483042,9158,39,28388659395,28389,28389,True,1048349,1057743,1048349,740605,801538,0,fine
483042,9159,32,28547658636,28548,28548,True,2429242,2437877,2429242,741364,800751,0,fine
483042,9159,33,28548659529,28549,28549,True,1450508,1460036,1450508,740471,800316,0,fine
483042,9159,34,28549658514,28550,28550,True,1048013,1056526,1048013,741486,801352,0,fine
483042,9159,35,28550658809,28551,28551,True,3482938,3491746,3482938,741191,800926,0,fine
483042,9159,36,28551658910,28552,28552,True,2501066,2509975,2501066,741090,801155,0,fine
483042,9159,37,28552658721,28553,28553,True,1505629,1514349,1505629,741279,801159,0,fine
483042,9159,38,28553658542,28554,28554,True,1052050,1060591,1052050,741458,804598,0,fine
483042,9159,39,28554658748,28555,28556,True,2105502,2114249,2105502,741252,1800782,1,fine
483042,9160,32,28710661274,28711,28711,True,1047864,1059137,1047864,738726,801145,0,fine
483042,9160,33,28711660557,28712,28712,True,1049833,1060389,1049833,739443,798840,0,fine
483042,9160,34,28712659878,28713,28713,True,1043544,1053421,1043544,740122,798995,0,fine
483042,9160,35,28713659002,28714,28714,True,1043942,1052943,1043942,740998,800631,0,fine
483042,9160,36,28714659934,28715,28715,True,1042125,1052058,1042125,740066,799254,0,fine
483042,9160,37,28715659027,28716,28716,True,1040494,1049520,1040494,740973,799506,0,fine
483042,9160,38,28716658136,28717,28717,True,1038850,1046985,1038850,741864,800983,0,fine
483042,9160,39,28717655888,28718,28718,True,1039618,1045505,1039618,744112,804103,0,fine
485042,9161,32,28869668700,28870,28870,True,1041604,1060303,1041604,731300,791150,0,fine
485042,9161,33,28870662087,28871,28871,True,1040984,1053070,1040984,737913,796976,0,fine
485042,9161,34,28871661913,28872,28872,True,1043886,1055798,1043886,738087,798970,0,fine
485042,9161,35,28872660665,28873,28873,True,1040742,1051406,1040742,739335,798214,0,fine
